Time (s),A/D Value
0.000191458,0.3481001
0.000191462,0.3481651
0.000191466,0.3480775
0.00019147,0.3479813
0.000191474,0.348013
0.000191478,0.3480472
0.000191482,0.3479728
0.000191486,0.3479428
0.00019149,0.3480342
0.000191494,0.3480473
0.000191498,0.3480374
0.000191502,0.3481216
0.000191506,0.3480896
0.00019151,0.3480374
0.000191514,0.3480776
0.000191518,0.348014
0.000191522,0.347878
0.000191526,0.3478554
0.00019153,0.3479204
0.000191534,0.3479707
0.000191538,0.3481066
0.000191542,0.3482012
0.000191546,0.3480373
0.00019155,0.3478527
0.000191554,0.3478425
0.000191558,0.3478886
0.000191562,0.3479777
0.000191566,0.3481286
0.00019157,0.3481776
0.000191574,0.3481148
0.000191578,0.3480569
0.000191582,0.3480452
0.000191586,0.3480466
0.00019159,0.3480091
0.000191594,0.348009
0.000191598,0.3481351
0.000191602,0.3482175
0.000191606,0.3480849
0.000191611,0.3479336
0.000191615,0.3478956
0.000191619,0.3478834
0.000191623,0.3478617
0.000191627,0.3478774
0.000191631,0.3479657
0.000191635,0.3480501
0.000191639,0.3480584
0.000191643,0.3480288
0.000191647,0.3479778
0.000191651,0.3478673
0.000191655,0.3477996
0.000191659,0.3478667
0.000191663,0.347957
0.000191667,0.3480076
0.000191671,0.3481105
0.000191675,0.3482249
0.000191679,0.3481578
0.000191683,0.3479993
0.000191687,0.3479955
0.000191691,0.3481014
0.000191695,0.3481781
0.000191699,0.3481908
0.000191703,0.3481716
0.000191707,0.3481347
0.000191711,0.348063
0.000191715,0.3479656
0.000191719,0.3479036
0.000191723,0.347959
0.000191727,0.3480801
0.000191731,0.3481503
0.000191735,0.3481125
0.000191739,0.348074
0.000191743,0.3480636
0.000191747,0.3480298
0.000191751,0.3480313
0.000191755,0.3479807
0.000191759,0.347869
0.000191763,0.3478565
0.000191767,0.3479867
0.000191771,0.3481221
0.000191775,0.3481529
0.000191779,0.3481207
0.000191783,0.3480512
0.000191787,0.3479545
0.000191791,0.3479203
0.000191795,0.3479578
0.000191799,0.3479901
0.000191803,0.3480588
0.000191807,0.3481334
0.000191811,0.3481163
0.000191815,0.3480435
0.000191819,0.3480088
0.000191823,0.3480224
0.000191827,0.3480231
0.000191831,0.3480809
0.000191835,0.3481778
0.000191839,0.3481462
0.000191843,0.3480909
0.000191847,0.3481525
0.000191851,0.3482474
0.000191855,0.348366
0.000191859,0.348418
0.000191864,0.3483066
0.000191868,0.3481237
0.000191872,0.3479456
0.000191876,0.3478965
0.00019188,0.3479332
0.000191884,0.3479587
0.000191888,0.3481057
0.000191892,0.348287
0.000191896,0.3482918
0.0001919,0.3482072
0.000191904,0.3480967
0.000191908,0.3479961
0.000191912,0.3479948
0.000191916,0.3480319
0.00019192,0.3480763
0.000191924,0.3481336
0.000191928,0.3481838
0.000191932,0.3481897
0.000191936,0.3481129
0.00019194,0.3480798
0.000191944,0.3481591
0.000191948,0.348211
0.000191952,0.3482074
0.000191956,0.3482357
0.00019196,0.3482632
0.000191964,0.3482379
0.000191968,0.3481829
0.000191972,0.3481417
0.000191976,0.3481599
0.00019198,0.3481891
0.000191984,0.3482034
0.000191988,0.3482859
0.000191992,0.3483439
0.000191996,0.3482879
0.000192,0.3482137
0.000192004,0.3481882
0.000192008,0.3482339
0.000192012,0.3483039
0.000192016,0.3483008
0.00019202,0.3481946
0.000192024,0.3481172
0.000192028,0.3481366
0.000192032,0.3480836
0.000192036,0.3479591
0.00019204,0.3479296
0.000192044,0.3479939
0.000192048,0.3480781
0.000192052,0.3481248
0.000192056,0.3481063
0.00019206,0.3480609
0.000192064,0.3480618
0.000192068,0.3481238
0.000192072,0.3481267
0.000192076,0.3480764
0.00019208,0.3481362
0.000192084,0.3482661
0.000192088,0.3483492
0.000192092,0.3483883
0.000192096,0.3483613
0.0001921,0.3482614
0.000192104,0.3481667
0.000192108,0.3480839
0.000192112,0.3480946
0.000192117,0.3481748
0.000192121,0.3481872
0.000192125,0.3482206
0.000192129,0.3483112
0.000192133,0.3484075
0.000192137,0.3484699
0.000192141,0.3484792
0.000192145,0.3484022
0.000192149,0.3482302
0.000192153,0.348172
0.000192157,0.3482672
0.000192161,0.3483286
0.000192165,0.3483586
0.000192169,0.3483012
0.000192173,0.3481569
0.000192177,0.3481143
0.000192181,0.3480659
0.000192185,0.3479511
0.000192189,0.3480107
0.000192193,0.3481574
0.000192197,0.3481822
0.000192201,0.3482151
0.000192205,0.348293
0.000192209,0.3482734
0.000192213,0.3482356
0.000192217,0.3482452
0.000192221,0.348237
0.000192225,0.3482321
0.000192229,0.3482057
0.000192233,0.3481704
0.000192237,0.3481941
0.000192241,0.3482782
0.000192245,0.3483722
0.000192249,0.3484346
0.000192253,0.3483802
0.000192257,0.3482382
0.000192261,0.348203
0.000192265,0.3482226
0.000192269,0.3481418
0.000192273,0.3480824
0.000192277,0.3481854
0.000192281,0.3483644
0.000192285,0.3484429
0.000192289,0.3483648
0.000192293,0.3483167
0.000192297,0.3484041
0.000192301,0.3484697
0.000192305,0.3484414
0.000192309,0.3483961
0.000192313,0.3483171
0.000192317,0.3481747
0.000192321,0.3481312
0.000192325,0.3482612
0.000192329,0.3483268
0.000192333,0.3482967
0.000192337,0.3483498
0.000192341,0.3483831
0.000192345,0.3483987
0.000192349,0.3484075
0.000192353,0.3482319
0.000192357,0.348041
0.000192361,0.3480296
0.000192366,0.3481173
0.00019237,0.3482856
0.000192374,0.3483997
0.000192378,0.3483361
0.000192382,0.3482187
0.000192386,0.3480718
0.00019239,0.3479562
0.000192394,0.3479896
0.000192398,0.3480958
0.000192402,0.3481556
0.000192406,0.3481914
0.00019241,0.3483006
0.000192414,0.3484657
0.000192418,0.3484825
0.000192422,0.348313
0.000192426,0.3481724
0.00019243,0.3481256
0.000192434,0.3481647
0.000192438,0.3482898
0.000192442,0.3483721
0.000192446,0.3483637
0.00019245,0.3483412
0.000192454,0.3482971
0.000192458,0.3482812
0.000192462,0.3483122
0.000192466,0.3482958
0.00019247,0.3482687
0.000192474,0.3483392
0.000192478,0.3484151
0.000192482,0.3483338
0.000192486,0.34823
0.00019249,0.348216
0.000192494,0.3482087
0.000192498,0.3481958
0.000192502,0.3481738
0.000192506,0.3481489
0.00019251,0.3481534
0.000192514,0.3481472
0.000192518,0.3481287
0.000192522,0.3481354
0.000192526,0.3482254
0.00019253,0.3483288
0.000192534,0.3482573
0.000192538,0.3481454
0.000192542,0.3481212
0.000192546,0.3481317
0.00019255,0.3482393
0.000192554,0.3483493
0.000192558,0.3483546
0.000192562,0.3483057
0.000192566,0.3482021
0.00019257,0.348143
0.000192574,0.3482032
0.000192578,0.3482912
0.000192582,0.348283
0.000192586,0.348221
0.00019259,0.3482298
0.000192594,0.34827
0.000192598,0.3483199
0.000192602,0.3483345
0.000192606,0.3482814
0.00019261,0.3482193
0.000192615,0.348197
0.000192619,0.3482361
0.000192623,0.3482957
0.000192627,0.3483756
0.000192631,0.3484378
0.000192635,0.3484112
0.000192639,0.3483408
0.000192643,0.3482926
0.000192647,0.3482842
0.000192651,0.3482828
0.000192655,0.3482956
0.000192659,0.3483398
0.000192663,0.3483277
0.000192667,0.3483385
0.000192671,0.3484225
0.000192675,0.3483725
0.000192679,0.3481784
0.000192683,0.3480568
0.000192687,0.3481076
0.000192691,0.3481786
0.000192695,0.348175
0.000192699,0.3481941
0.000192703,0.3482585
0.000192707,0.3482812
0.000192711,0.3482424
0.000192715,0.348223
0.000192719,0.3482529
0.000192723,0.3483157
0.000192727,0.348328
0.000192731,0.3482099
0.000192735,0.348103
0.000192739,0.3481241
0.000192743,0.3481916
0.000192747,0.3481912
0.000192751,0.3481487
0.000192755,0.3481803
0.000192759,0.3482094
0.000192763,0.3482163
0.000192767,0.3482782
0.000192771,0.3483121
0.000192775,0.348306
0.000192779,0.3483666
0.000192783,0.3484826
0.000192787,0.3485711
0.000192791,0.3485788
0.000192795,0.3484855
0.000192799,0.3484827
0.000192803,0.3485054
0.000192807,0.3483342
0.000192811,0.3481967
0.000192815,0.3482206
0.000192819,0.3482988
0.000192823,0.3483216
0.000192827,0.3482337
0.000192831,0.348153
0.000192835,0.3482011
0.000192839,0.348254
0.000192843,0.3482119
0.000192847,0.3482423
0.000192851,0.3483539
0.000192855,0.3483643
0.000192859,0.3483084
0.000192864,0.3483675
0.000192868,0.3484203
0.000192872,0.3483112
0.000192876,0.3482583
0.00019288,0.3483237
0.000192884,0.3483892
0.000192888,0.3484046
0.000192892,0.3483566
0.000192896,0.3483704
0.0001929,0.3483958
0.000192904,0.3483523
0.000192908,0.3483369
0.000192912,0.3483399
0.000192916,0.3483871
0.00019292,0.3485036
0.000192924,0.3485412
0.000192928,0.3484363
0.000192932,0.3483541
0.000192936,0.3483772
0.00019294,0.348388
0.000192944,0.3483652
0.000192948,0.3484164
0.000192952,0.3486176
0.000192956,0.3488255
0.00019296,0.3488414
0.000192964,0.348725
0.000192968,0.3486117
0.000192972,0.3484774
0.000192976,0.3483407
0.00019298,0.348368
0.000192984,0.3484947
0.000192988,0.3486031
0.000192992,0.3486763
0.000192996,0.3486211
0.000193,0.3484673
0.000193004,0.3483532
0.000193008,0.3482692
0.000193012,0.3481858
0.000193016,0.34826
0.00019302,0.3484682
0.000193024,0.3486083
0.000193028,0.3485531
0.000193032,0.3484124
0.000193036,0.3484256
0.00019304,0.3485179
0.000193044,0.3485608
0.000193048,0.348528
0.000193052,0.3484807
0.000193056,0.3485314
0.00019306,0.3485678
0.000193064,0.3484924
0.000193068,0.3483448
0.000193072,0.3482701
0.000193076,0.3483195
0.00019308,0.3483165
0.000193084,0.3482904
0.000193088,0.3483203
0.000193092,0.3483484
0.000193096,0.3483186
0.0001931,0.3483004
0.000193104,0.3483721
0.000193108,0.348476
0.000193113,0.3485115
0.000193117,0.3484635
0.000193121,0.348478
0.000193125,0.3485073
0.000193129,0.3485297
0.000193133,0.3485527
0.000193137,0.3484298
0.000193141,0.3483595
0.000193145,0.3484854
0.000193149,0.3485199
0.000193153,0.3483897
0.000193157,0.3482666
0.000193161,0.3482219
0.000193165,0.3482279
0.000193169,0.3481716
0.000193173,0.3481584
0.000193177,0.3483337
0.000193181,0.3484856
0.000193185,0.3484339
0.000193189,0.3483267
0.000193193,0.3483164
0.000193197,0.3483264
0.000193201,0.3483414
0.000193205,0.3484561
0.000193209,0.3485673
0.000193213,0.3485406
0.000193217,0.3484541
0.000193221,0.3483962
0.000193225,0.3484555
0.000193229,0.3485914
0.000193233,0.3485277
0.000193237,0.3483501
0.000193241,0.3483661
0.000193245,0.3485305
0.000193249,0.348675
0.000193253,0.3487055
0.000193257,0.3486478
0.000193261,0.3485297
0.000193265,0.3484475
0.000193269,0.3484906
0.000193273,0.3485073
0.000193277,0.3485424
0.000193281,0.3486708
0.000193285,0.3486888
0.000193289,0.3486001
0.000193293,0.3485339
0.000193297,0.3484311
0.000193301,0.3484282
0.000193305,0.3486118
0.000193309,0.3487163
0.000193313,0.3486928
0.000193317,0.3486268
0.000193321,0.3485127
0.000193325,0.3484356
0.000193329,0.3484832
0.000193333,0.3485201
0.000193337,0.3484524
0.000193341,0.348444
0.000193345,0.3484987
0.000193349,0.348493
0.000193353,0.3484494
0.000193357,0.3484586
0.000193362,0.3485911
0.000193366,0.3486733
0.00019337,0.3485942
0.000193374,0.3485575
0.000193378,0.3485456
0.000193382,0.3485211
0.000193386,0.3485358
0.00019339,0.3485004
0.000193394,0.3485263
0.000193398,0.3487049
0.000193402,0.3487455
0.000193406,0.3485904
0.00019341,0.3484889
0.000193414,0.3483799
0.000193418,0.3483561
0.000193422,0.3484954
0.000193426,0.3485542
0.00019343,0.3485563
0.000193434,0.3486001
0.000193438,0.3486677
0.000193442,0.3487413
0.000193446,0.3487032
0.00019345,0.3485352
0.000193454,0.3484228
0.000193458,0.3484507
0.000193462,0.3485197
0.000193466,0.3484801
0.00019347,0.3484263
0.000193474,0.3485161
0.000193478,0.3485827
0.000193482,0.3484819
0.000193486,0.3483278
0.00019349,0.3482929
0.000193494,0.3483894
0.000193498,0.3484984
0.000193502,0.3485294
0.000193506,0.3485889
0.00019351,0.3487271
0.000193514,0.3487078
0.000193518,0.3485379
0.000193522,0.3484927
0.000193526,0.3486309
0.00019353,0.3487864
0.000193534,0.3488505
0.000193538,0.348802
0.000193542,0.3486783
0.000193546,0.3485972
0.00019355,0.3485632
0.000193554,0.3485041
0.000193558,0.3484656
0.000193562,0.3485072
0.000193566,0.3485698
0.00019357,0.3486204
0.000193574,0.3486679
0.000193578,0.3486749
0.000193582,0.3486258
0.000193586,0.3485303
0.00019359,0.3484719
0.000193594,0.3484829
0.000193598,0.3484622
0.000193602,0.3483731
0.000193606,0.3483432
0.000193611,0.3484361
0.000193615,0.3484972
0.000193619,0.3485446
0.000193623,0.3486451
0.000193627,0.3487409
0.000193631,0.3487749
0.000193635,0.3486809
0.000193639,0.3485897
0.000193643,0.3486206
0.000193647,0.3485936
0.000193651,0.3484226
0.000193655,0.348416
0.000193659,0.3485908
0.000193663,0.3486345
0.000193667,0.3486145
0.000193671,0.3486254
0.000193675,0.348557
0.000193679,0.3484837
0.000193683,0.3485406
0.000193687,0.3486161
0.000193691,0.3486358
0.000193695,0.3486524
0.000193699,0.3485972
0.000193703,0.3485453
0.000193707,0.3485911
0.000193711,0.3485777
0.000193715,0.3485358
0.000193719,0.3485741
0.000193723,0.3485433
0.000193727,0.3485449
0.000193731,0.3486537
0.000193735,0.3485754
0.000193739,0.3484561
0.000193743,0.3485313
0.000193747,0.348618
0.000193751,0.3487017
0.000193755,0.3488255
0.000193759,0.348837
0.000193763,0.348792
0.000193767,0.3487903
0.000193771,0.3487257
0.000193775,0.3486495
0.000193779,0.3486659
0.000193783,0.3487559
0.000193787,0.3488569
0.000193791,0.348883
0.000193795,0.3488716
0.000193799,0.3488405
0.000193803,0.3487097
0.000193807,0.3486002
0.000193811,0.3486333
0.000193815,0.3487625
0.000193819,0.3488577
0.000193823,0.3487737
0.000193827,0.3486629
0.000193831,0.348628
0.000193835,0.3486309
0.000193839,0.3486798
0.000193843,0.3486395
0.000193847,0.3485211
0.000193851,0.3485253
0.000193855,0.3486799
0.000193859,0.3487833
0.000193864,0.3486722
0.000193868,0.3484586
0.000193872,0.3483831
0.000193876,0.3484825
0.00019388,0.3486344
0.000193884,0.3486893
0.000193888,0.3486497
0.000193892,0.3486589
0.000193896,0.3487255
0.0001939,0.3487035
0.000193904,0.3486077
0.000193908,0.3485918
0.000193912,0.3486783
0.000193916,0.3488601
0.00019392,0.3489256
0.000193924,0.3487974
0.000193928,0.3487172
0.000193932,0.3487744
0.000193936,0.348856
0.00019394,0.3488418
0.000193944,0.3487836
0.000193948,0.3487531
0.000193952,0.3487246
0.000193956,0.34868
0.00019396,0.3486548
0.000193964,0.3486803
0.000193968,0.3486687
0.000193972,0.3486219
0.000193976,0.348653
0.00019398,0.3486636
0.000193984,0.3486187
0.000193988,0.3486494
0.000193992,0.3486972
0.000193996,0.3486776
0.000194,0.3486185
0.000194004,0.3485699
0.000194008,0.3486194
0.000194012,0.3487448
0.000194016,0.3488342
0.00019402,0.3488832
0.000194024,0.348909
0.000194028,0.3488652
0.000194032,0.3488613
0.000194036,0.3489037
0.00019404,0.3488545
0.000194044,0.3488005
0.000194048,0.3488083
0.000194052,0.3488407
0.000194056,0.3488663
0.00019406,0.3488539
0.000194064,0.3487678
0.000194068,0.3486962
0.000194072,0.3487278
0.000194076,0.3487552
0.00019408,0.3487868
0.000194084,0.3488525
0.000194088,0.3488854
0.000194092,0.348913
0.000194096,0.3489576
0.0001941,0.3489493
0.000194104,0.3488767
0.000194108,0.3488552
0.000194113,0.3488548
0.000194117,0.3487402
0.000194121,0.3487241
0.000194125,0.3489074
0.000194129,0.3489286
0.000194133,0.3488031
0.000194137,0.3488429
0.000194141,0.3489293
0.000194145,0.3489439
0.000194149,0.348942
0.000194153,0.3488524
0.000194157,0.3487507
0.000194161,0.3487853
0.000194165,0.3488323
0.000194169,0.3488323
0.000194173,0.3488856
0.000194177,0.3488836
0.000194181,0.3487841
0.000194185,0.3487395
0.000194189,0.3487642
0.000194193,0.3487462
0.000194197,0.3487224
0.000194201,0.348755
0.000194205,0.3487532
0.000194209,0.3487396
0.000194213,0.3487482
0.000194217,0.3487396
0.000194221,0.3486989
0.000194225,0.3486245
0.000194229,0.3486125
0.000194233,0.3487058
0.000194237,0.3487539
0.000194241,0.3487227
0.000194245,0.348705
0.000194249,0.3486359
0.000194253,0.3485859
0.000194257,0.3486764
0.000194261,0.3487374
0.000194265,0.3487529
0.000194269,0.3488395
0.000194273,0.3488944
0.000194277,0.3488491
0.000194281,0.3487547
0.000194285,0.3486594
0.000194289,0.3486438
0.000194293,0.3487686
0.000194297,0.3488698
0.000194301,0.3487778
0.000194305,0.3487048
0.000194309,0.3487912
0.000194313,0.3488375
0.000194317,0.3488113
0.000194321,0.3488093
0.000194325,0.348841
0.000194329,0.3488801
0.000194333,0.3488859
0.000194337,0.3488938
0.000194341,0.3488678
0.000194345,0.3487844
0.000194349,0.3487916
0.000194353,0.3488279
0.000194357,0.3487923
0.000194361,0.3488867
0.000194366,0.3490252
0.00019437,0.3489781
0.000194374,0.3488756
0.000194378,0.3487538
0.000194382,0.3486874
0.000194386,0.3487873
0.00019439,0.348852
0.000194394,0.3488279
0.000194398,0.3488891
0.000194402,0.349067
0.000194406,0.3491029
0.00019441,0.3488882
0.000194414,0.3486896
0.000194418,0.348645
0.000194422,0.3487472
0.000194426,0.3489216
0.00019443,0.3489977
0.000194434,0.3489559
0.000194438,0.3489458
0.000194442,0.3489152
0.000194446,0.3487779
0.00019445,0.3487104
0.000194454,0.3487519
0.000194458,0.3488126
0.000194462,0.3488503
0.000194466,0.3489033
0.00019447,0.3490323
0.000194474,0.3490533
0.000194478,0.348886
0.000194482,0.3487886
0.000194486,0.3488637
0.00019449,0.3489045
0.000194494,0.3488671
0.000194498,0.3488963
0.000194502,0.3489403
0.000194506,0.3488901
0.00019451,0.348814
0.000194514,0.3487722
0.000194518,0.3487794
0.000194522,0.3488289
0.000194526,0.3488627
0.00019453,0.348921
0.000194534,0.3489196
0.000194538,0.3488356
0.000194542,0.34887
0.000194546,0.3488828
0.00019455,0.3488173
0.000194554,0.3489399
0.000194558,0.3491359
0.000194562,0.3491802
0.000194566,0.3490971
0.00019457,0.348945
0.000194574,0.3488464
0.000194578,0.3488542
0.000194582,0.3488907
0.000194586,0.3489085
0.00019459,0.3488897
0.000194594,0.348857
0.000194598,0.3489258
0.000194602,0.3490291
0.000194606,0.3489716
0.00019461,0.348868
0.000194615,0.3488399
0.000194619,0.3488337
0.000194623,0.3488414
0.000194627,0.3488268
0.000194631,0.348774
0.000194635,0.3487629
0.000194639,0.3487979
0.000194643,0.3488165
0.000194647,0.3488085
0.000194651,0.3488166
0.000194655,0.3488658
0.000194659,0.3489409
0.000194663,0.3489389
0.000194667,0.3488624
0.000194671,0.3488581
0.000194675,0.348864
0.000194679,0.3488376
0.000194683,0.3488919
0.000194687,0.3489538
0.000194691,0.3489157
0.000194695,0.3488759
0.000194699,0.3488665
0.000194703,0.3488232
0.000194707,0.3488356
0.000194711,0.3488885
0.000194715,0.3488619
0.000194719,0.3489113
0.000194723,0.3490342
0.000194727,0.3490154
0.000194731,0.3489136
0.000194735,0.3488712
0.000194739,0.3488855
0.000194743,0.3489158
0.000194747,0.3489815
0.000194751,0.3490076
0.000194755,0.3489904
0.000194759,0.3490392
0.000194763,0.3490872
0.000194767,0.3490319
0.000194771,0.3489262
0.000194775,0.3489251
0.000194779,0.3490418
0.000194783,0.3491541
0.000194787,0.3491787
0.000194791,0.3491003
0.000194795,0.3490117
0.000194799,0.3489633
0.000194803,0.3489252
0.000194807,0.3489139
0.000194811,0.3489638
0.000194815,0.3490373
0.000194819,0.3490608
0.000194823,0.3490653
0.000194827,0.3490779
0.000194831,0.3490909
0.000194835,0.34909
0.000194839,0.3490576
0.000194843,0.349051
0.000194847,0.3490124
0.000194851,0.3489268
0.000194855,0.3488976
0.000194859,0.3488725
0.000194864,0.3488877
0.000194868,0.3489969
0.000194872,0.3490851
0.000194876,0.3491022
0.00019488,0.3490917
0.000194884,0.3490691
0.000194888,0.3490621
0.000194892,0.3490524
0.000194896,0.3489783
0.0001949,0.349024
0.000194904,0.3491962
0.000194908,0.3492692
0.000194912,0.3492093
0.000194916,0.3490668
0.00019492,0.3489385
0.000194924,0.348839
0.000194928,0.348772
0.000194932,0.348767
0.000194936,0.3488022
0.00019494,0.3489359
0.000194944,0.3491178
0.000194948,0.3491759
0.000194952,0.3491522
0.000194956,0.3490565
0.00019496,0.3488609
0.000194964,0.3487935
0.000194968,0.348867
0.000194972,0.3489152
0.000194976,0.3489837
0.00019498,0.3490775
0.000194984,0.3491604
0.000194988,0.3491861
0.000194992,0.3490539
0.000194996,0.3488692
0.000195,0.3488353
0.000195004,0.3489304
0.000195008,0.3490518
0.000195012,0.3491673
0.000195016,0.3492533
0.00019502,0.3492541
0.000195024,0.3491848
0.000195028,0.3491155
0.000195032,0.3490468
0.000195036,0.3490413
0.00019504,0.3490579
0.000195044,0.3491051
0.000195048,0.3491637
0.000195052,0.3490978
0.000195056,0.349043
0.00019506,0.3490247
0.000195064,0.3490357
0.000195068,0.3491486
0.000195072,0.3491698
0.000195076,0.3490719
0.00019508,0.349032
0.000195084,0.3490047
0.000195088,0.3489839
0.000195092,0.3490209
0.000195096,0.3490329
0.0001951,0.3490334
0.000195104,0.3490429
0.000195108,0.3490192
0.000195113,0.3490372
0.000195117,0.3490627
0.000195121,0.3489946
0.000195125,0.3489287
0.000195129,0.3489683
0.000195133,0.3490438
0.000195137,0.3490518
0.000195141,0.3490453
0.000195145,0.3490671
0.000195149,0.3490853
0.000195153,0.3490967
0.000195157,0.3490096
0.000195161,0.3489555
0.000195165,0.3490789
0.000195169,0.3490722
0.000195173,0.349029
0.000195177,0.3491558
0.000195181,0.3491674
0.000195185,0.3491059
0.000195189,0.3491206
0.000195193,0.3491374
0.000195197,0.3491941
0.000195201,0.3492213
0.000195205,0.3491584
0.000195209,0.3491128
0.000195213,0.3490469
0.000195217,0.3490255
0.000195221,0.3491535
0.000195225,0.3492804
0.000195229,0.3493211
0.000195233,0.3493284
0.000195237,0.3493082
0.000195241,0.3492426
0.000195245,0.3491814
0.000195249,0.3491961
0.000195253,0.3492877
0.000195257,0.3493644
0.000195261,0.3493472
0.000195265,0.3492692
0.000195269,0.3492397
0.000195273,0.3492897
0.000195277,0.3492826
0.000195281,0.3492237
0.000195285,0.3491792
0.000195289,0.3491341
0.000195293,0.3491472
0.000195297,0.3491903
0.000195301,0.3492456
0.000195305,0.3492943
0.000195309,0.3492644
0.000195313,0.3491848
0.000195317,0.3491088
0.000195321,0.3491448
0.000195325,0.349308
0.000195329,0.3493367
0.000195333,0.3491632
0.000195337,0.3490554
0.000195341,0.3490732
0.000195345,0.3490743
0.000195349,0.3490554
0.000195353,0.3490661
0.000195357,0.349091
0.000195362,0.3490638
0.000195366,0.3490531
0.00019537,0.3491542
0.000195374,0.3492016
0.000195378,0.349146
0.000195382,0.3490665
0.000195386,0.3489777
0.00019539,0.3489564
0.000195394,0.3489766
0.000195398,0.3490019
0.000195402,0.3490354
0.000195406,0.349029
0.00019541,0.3490137
0.000195414,0.3490261
0.000195418,0.3490277
0.000195422,0.3489983
0.000195426,0.3490216
0.00019543,0.3491727
0.000195434,0.3492827
0.000195438,0.3491808
0.000195442,0.3490125
0.000195446,0.3489304
0.00019545,0.3490181
0.000195454,0.3492316
0.000195458,0.3492554
0.000195462,0.3490763
0.000195466,0.3489602
0.00019547,0.348931
0.000195474,0.3489583
0.000195478,0.3490673
0.000195482,0.3491395
0.000195486,0.3491206
0.00019549,0.3491479
0.000195494,0.3491246
0.000195498,0.3489683
0.000195502,0.3489036
0.000195506,0.3490163
0.00019551,0.349111
0.000195514,0.3490897
0.000195518,0.3490947
0.000195522,0.3491479
0.000195526,0.3492192
0.00019553,0.3492803
0.000195534,0.3491772
0.000195538,0.3489548
0.000195542,0.3489221
0.000195546,0.349113
0.00019555,0.3492814
0.000195554,0.3493249
0.000195558,0.3492602
0.000195562,0.3492191
0.000195566,0.3492207
0.00019557,0.3491002
0.000195574,0.3489972
0.000195578,0.3491151
0.000195582,0.3492714
0.000195586,0.3493183
0.00019559,0.3493219
0.000195594,0.34929
0.000195598,0.3492446
0.000195602,0.3492123
0.000195606,0.3491831
0.000195611,0.3491922
0.000195615,0.3492213
0.000195619,0.349254
0.000195623,0.349277
0.000195627,0.3492671
0.000195631,0.3492607
0.000195635,0.3491897
0.000195639,0.3490214
0.000195643,0.3489009
0.000195647,0.348902
0.000195651,0.3490601
0.000195655,0.3492567
0.000195659,0.3492495
0.000195663,0.3491189
0.000195667,0.3490951
0.000195671,0.3491594
0.000195675,0.349187
0.000195679,0.3491701
0.000195683,0.3491377
0.000195687,0.3491515
0.000195691,0.3492219
0.000195695,0.3492363
0.000195699,0.3491806
0.000195703,0.349159
0.000195707,0.3491916
0.000195711,0.3492075
0.000195715,0.3491951
0.000195719,0.3492182
0.000195723,0.3492952
0.000195727,0.3492905
0.000195731,0.3491893
0.000195735,0.3491389
0.000195739,0.3491434
0.000195743,0.349145
0.000195747,0.3491222
0.000195751,0.3491381
0.000195755,0.3491907
0.000195759,0.3492039
0.000195763,0.3491721
0.000195767,0.3491241
0.000195771,0.3491269
0.000195775,0.3491472
0.000195779,0.349144
0.000195783,0.3491792
0.000195787,0.3492552
0.000195791,0.3492951
0.000195795,0.3492914
0.000195799,0.3492594
0.000195803,0.3492087
0.000195807,0.3492368
0.000195811,0.3492866
0.000195815,0.3492962
0.000195819,0.3493681
0.000195823,0.3493929
0.000195827,0.3492646
0.000195831,0.3491859
0.000195835,0.3492356
0.000195839,0.3492846
0.000195843,0.3492602
0.000195847,0.3491643
0.000195851,0.3491792
0.000195855,0.349315
0.000195859,0.3493423
0.000195864,0.3492575
0.000195868,0.3492295
0.000195872,0.3492557
0.000195876,0.3492391
0.00019588,0.3492247
0.000195884,0.3491868
0.000195888,0.3491434
0.000195892,0.3491699
0.000195896,0.3492014
0.0001959,0.3492437
0.000195904,0.3492926
0.000195908,0.3492491
0.000195912,0.3492599
0.000195916,0.3493459
0.00019592,0.3492258
0.000195924,0.3490698
0.000195928,0.3491174
0.000195932,0.3492155
0.000195936,0.3493024
0.00019594,0.3493536
0.000195944,0.3493284
0.000195948,0.3492959
0.000195952,0.3492259
0.000195956,0.3491737
0.00019596,0.3492061
0.000195964,0.3492826
0.000195968,0.349435
0.000195972,0.349549
0.000195976,0.3495121
0.00019598,0.3494251
0.000195984,0.3493647
0.000195988,0.3493671
0.000195992,0.349416
0.000195996,0.3493523
0.000196,0.3492471
0.000196004,0.3493313
0.000196008,0.3494475
0.000196012,0.3494293
0.000196016,0.3493952
0.00019602,0.3494173
0.000196024,0.3494622
0.000196028,0.3494682
0.000196032,0.3493954
0.000196036,0.3493068
0.00019604,0.34936
0.000196044,0.3494465
0.000196048,0.3494523
0.000196052,0.3495262
0.000196056,0.3495758
0.00019606,0.3495149
0.000196064,0.349445
0.000196068,0.3493331
0.000196072,0.3492717
0.000196076,0.3493326
0.00019608,0.3492877
0.000196084,0.3491634
0.000196088,0.3491933
0.000196092,0.3493439
0.000196096,0.3494694
0.0001961,0.3494657
0.000196104,0.3493486
0.000196108,0.349274
0.000196113,0.3493016
0.000196117,0.3493581
0.000196121,0.3493077
0.000196125,0.3492285
0.000196129,0.3492647
0.000196133,0.3493089
0.000196137,0.3493109
0.000196141,0.3492666
0.000196145,0.3492445
0.000196149,0.3493069
0.000196153,0.3493084
0.000196157,0.3492959
0.000196161,0.3494159
0.000196165,0.3495195
0.000196169,0.3494888
